doi,id,linkout
10.1177/019251394015001007,pub.1053993930,http://deepblue.lib.umich.edu/bitstream/2027.42/66938/2/10.1177_019251394015001007.pdf
10.1177/019251393014003004,pub.1045237939,
10.1177/019251393014002005,pub.1054065047,
10.1177/019251395016005007,pub.1000813832,
10.1111/j.1745-9125.1980.tb01370.x,pub.1015397260,
10.1111/j.1745-9125.1980.tb01348.x,pub.1050404754,
10.1111/j.1745-9125.1982.tb00454.x,pub.1010595125,
10.1111/j.1745-9125.1982.tb00467.x,pub.1031029476,
10.1111/j.1745-9125.1982.tb00469.x,pub.1020117353,
10.1111/j.1468-2257.1993.tb00959.x,pub.1039880530,
10.1111/j.1745-9125.1982.tb00450.x,pub.1022529640,
10.1111/j.1745-9125.1982.tb00473.x,pub.1014790475,
10.1111/j.1745-9125.1981.tb00424.x,pub.1020034778,
10.1111/j.1745-9125.1981.tb00421.x,pub.1025229298,
10.1111/j.1745-9125.1982.tb00468.x,pub.1028756663,
10.1111/j.1745-9125.1977.tb00050.x,pub.1008863353,
10.1111/j.1745-9125.1980.tb01345.x,pub.1047393647,
10.1086/467058,pub.1058751708,
10.1111/j.1745-9125.1983.tb00248.x,pub.1024468512,
10.1111/j.1745-9125.1982.tb00472.x,pub.1003534587,
10.1111/j.1745-9125.1983.tb00254.x,pub.1026751057,
10.1111/j.1745-9125.1984.tb00295.x,pub.1022285633,
10.1111/j.1745-9125.1984.tb00313.x,pub.1022915750,
10.1111/j.1745-9125.1984.tb00314.x,pub.1025232780,https://engagedscholarship.csuohio.edu/cgi/viewcontent.cgi?article=1074&context=clsoc_crim_facpub
10.1111/j.1745-9125.1983.tb00280.x,pub.1014986002,
10.1111/j.1745-9125.1984.tb00308.x,pub.1023248290,
10.1111/j.1745-9125.1983.tb00256.x,pub.1005362422,
10.1111/j.1745-9125.1983.tb00264.x,pub.1000742868,
10.1111/j.1745-9125.1983.tb00275.x,pub.1029324965,
10.1111/j.1745-9125.1983.tb00262.x,pub.1041347366,
10.1086/227130,pub.1058546628,
10.1126/science.219.4586.876,pub.1062526166,
10.1111/j.1745-9125.1984.tb00298.x,pub.1002540555,
10.1111/j.1745-9125.1984.tb00303.x,pub.1014704372,
10.1111/j.1745-9125.1983.tb00257.x,pub.1020930869,
10.1111/j.1745-9125.1985.tb00372.x,pub.1048047501,
10.1111/j.1745-9125.1985.tb00323.x,pub.1006218216,
10.1111/j.1745-9125.1987.tb00802.x,pub.1021759794,
10.1111/j.1745-9125.1985.tb00325.x,pub.1023207174,
10.1111/j.1745-9125.1986.tb01505.x,pub.1030093602,
10.1111/j.1745-9125.1987.tb00809.x,pub.1013761596,
10.1111/j.1745-9125.1985.tb00350.x,pub.1017639922,
10.1111/j.1745-9125.1986.tb01497.x,pub.1051055873,
10.1111/j.1745-9125.1987.tb00813.x,pub.1046956756,
10.1111/j.1745-9125.1985.tb00337.x,pub.1019346007,
10.1111/j.1745-9125.1985.tb00327.x,pub.1005709073,
10.1111/j.1745-9125.1986.tb00387.x,pub.1005174114,
10.1111/j.1745-9125.1986.tb00391.x,pub.1021235667,
10.1111/j.1745-9125.1985.tb00353.x,pub.1019819449,
10.1111/j.1745-9125.1987.tb00803.x,pub.1000214691,
10.1111/j.1745-9125.1986.tb01510.x,pub.1001694842,
10.1111/j.1745-9125.1985.tb00340.x,pub.1041559919,
10.1111/j.1745-9125.1987.tb00788.x,pub.1040879793,
10.1111/j.1745-9125.1987.tb00810.x,pub.1035127926,
10.1111/j.1745-9125.1987.tb00786.x,pub.1023840380,https://engagedscholarship.csuohio.edu/cgi/viewcontent.cgi?article=1073&context=clsoc_crim_facpub
10.1111/j.1745-9125.1988.tb00842.x,pub.1021160479,
10.1111/j.1745-9125.1988.tb00845.x,pub.1022589360,
10.1111/j.1745-9125.1988.tb00839.x,pub.1050857330,
10.1111/j.1745-9125.1989.tb00866.x,pub.1042345326,
10.1111/j.1745-9125.1988.tb00838.x,pub.1046428098,
10.1111/j.1745-9125.1988.tb00850.x,pub.1029161245,
10.1111/j.1745-9125.1989.tb00863.x,pub.1011075166,
10.1111/j.1745-9125.1988.tb00841.x,pub.1042923126,
10.1111/j.1745-9125.1988.tb00855.x,pub.1047922526,
10.1111/j.1745-9125.1989.tb00867.x,pub.1004434717,
10.1111/j.1745-9125.1988.tb00836.x,pub.1015015354,
10.1111/j.1745-9125.1990.tb01323.x,pub.1009555470,
10.1111/j.1745-9125.1990.tb01327.x,pub.1025268923,
10.1111/j.1745-9125.1990.tb01325.x,pub.1021623611,
10.1111/j.1745-9125.1989.tb01036.x,pub.1045758914,
10.1111/j.1745-9125.1989.tb01032.x,pub.1017287971,
10.1111/j.1745-9125.1989.tb01033.x,pub.1015721935,
10.1111/j.1745-9125.1990.tb01322.x,pub.1034669333,
10.1086/298256,pub.1058607561,https://dataspace.princeton.edu/jspui/bitstream/88435/dsp01h989r321w/1/240.pdf
10.1111/j.1745-9125.1991.tb01070.x,pub.1045390297,
10.1111/j.1745-9125.1990.tb01338.x,pub.1028598158,
10.1111/j.1745-9125.1991.tb01058.x,pub.1037080870,
10.1111/j.1745-9125.1990.tb01329.x,pub.1008539398,
10.1111/j.1745-9125.1991.tb01069.x,pub.1028064077,
10.1111/j.1745-9125.1990.tb01334.x,pub.1012906605,
10.1111/j.1745-9125.1991.tb01076.x,pub.1034996787,
10.1111/j.1745-9125.1991.tb01078.x,pub.1017131067,
10.1111/j.1745-9125.1991.tb01059.x,pub.1009098142,
10.1111/j.1745-9125.1991.tb01067.x,pub.1043092825,
10.1111/j.1745-9125.1990.tb01340.x,pub.1035866797,
10.1111/j.1745-9125.1991.tb01075.x,pub.1048939963,
10.1111/j.1745-9125.1991.tb01080.x,pub.1029339992,
10.1086/298016,pub.1058607321,http://hdl.handle.net/2027/coo.31924050071566
10.1111/j.1745-9125.1991.tb01073.x,pub.1031670431,
10.1111/j.1745-9125.1991.tb01066.x,pub.1031729335,
10.1086/516391,pub.1058790460,
10.1111/j.1745-9125.1993.tb01138.x,pub.1001539357,
10.1111/j.1745-9125.1991.tb01083.x,pub.1024168595,
10.1080/00036849500000057,pub.1041270199,
10.1111/j.1745-9125.1993.tb01141.x,pub.1044028973,
10.1177/0022002796040001002,pub.1039055317,
10.1016/0047-2727(84)90070-7,pub.1014411758,http://www.nber.org/papers/w1011.pdf
10.1111/j.1745-9125.1992.tb01110.x,pub.1011336709,
10.1111/0019-8676.421997005,pub.1043479260,
10.1111/j.1745-9125.1992.tb01097.x,pub.1029891832,
10.1111/j.1745-9125.1991.tb01082.x,pub.1005205420,
10.1111/j.1745-9125.1993.tb01135.x,pub.1004620605,
10.1111/j.1745-9125.1993.tb01126.x,pub.1000386511,
10.1111/j.1745-9125.1993.tb01134.x,pub.1016151769,
10.1111/j.1745-9125.1992.tb01117.x,pub.1018413800,
10.1177/0022002796040001006,pub.1023563098,
10.1111/j.1745-9125.1992.tb01094.x,pub.1013557350,
10.1177/0022002796040001003,pub.1041392897,
10.1111/j.1745-9125.1991.tb01089.x,pub.1000395289,
10.1111/j.1745-9125.1982.tb00465.x,pub.1006507606,
10.1111/j.1745-9125.1991.tb01087.x,pub.1030013858,
10.1177/0022002796040002006,pub.1063626439,
10.1111/j.1745-9125.1992.tb01104.x,pub.1025005651,
10.1111/j.1745-9125.1992.tb01114.x,pub.1050692991,
10.1111/j.1745-9125.1993.tb01133.x,pub.1012350717,
10.1177/0022002796040002005,pub.1063626438,
10.1086/269424,pub.1058580035,
10.1111/j.1745-9125.1991.tb01090.x,pub.1000702580,
10.1111/j.1745-9125.1993.tb01137.x,pub.1052697949,
10.1177/0022002796040001005,pub.1015214957,
10.1111/j.1745-9125.1993.tb01139.x,pub.1035622298,
10.1111/j.1745-9125.1993.tb01120.x,pub.1036175225,
10.1111/j.1745-9125.1993.tb01128.x,pub.1012368992,
10.1080/000368497326471,pub.1015290000,
10.1111/j.1745-9125.1992.tb01109.x,pub.1024452851,
10.1086/298180,pub.1058607485,
10.1086/269184,pub.1058579795,
10.1080/00036848700000023,pub.1028448378,
10.1016/0304-4076(90)90108-6,pub.1011082263,
10.1080/758519710,pub.1012654259,
10.1086/298245,pub.1058607550,https://dspace.mit.edu/bitstream/1721.1/63453/1/declineofunioniz00farb.pdf
10.1016/0304-4076(90)90106-4,pub.1007933105,
10.1016/0167-6296(87)90012-9,pub.1020138539,
10.1086/298238,pub.1058607543,
10.1215/03616878-12-1-35,pub.1014106642,
10.1177/109114219001800206,pub.1010116053,
10.1111/j.1465-7287.1990.tb00585.x,pub.1026350972,
10.1111/j.1465-7295.1988.tb01667.x,pub.1046387951,
10.1111/j.1468-2257.1989.tb00502.x,pub.1007562700,
10.1377/hlthaff.8.2.102,pub.1019948787,
10.1111/j.1465-7287.1990.tb00586.x,pub.1052820724,
10.1016/0167-6296(87)90028-2,pub.1025438820,
10.1111/j.1536-7150.1997.tb03463.x,pub.1040985761,
10.1111/j.1600-0447.1989.tb08584.x,pub.1023555852,
10.1192/bjp.167.1.76,pub.1064172528,
10.1001/archpsyc.1984.01790210031005,pub.1016672764,
10.1001/archpsyc.1993.01820140007001,pub.1043130775,
10.1001/archpsyc.1988.01800350011002,pub.1032966400,
10.1111/j.1600-0447.1993.tb03411.x,pub.1043181848,
10.1001/jama.264.19.2511,pub.1054151964,
10.1001/archpsyc.1984.01790210016003,pub.1027752924,
10.1001/archpsyc.1984.01790210053007,pub.1010489496,
10.1007/s001270050117,pub.1049654493,
10.1001/jama.264.12.1546,pub.1054151774,
10.1111/j.1600-0447.1991.tb01410.x,pub.1040702850,
10.1192/bjp.155.1.48,pub.1064170096,
10.1176/appi.ajp.157.5.751,pub.1063493188,
10.1136/tc.3.3.222,pub.1023833398,https://tobaccocontrol.bmj.com/content/tobaccocontrol/3/3/222.full.pdf
10.1001/archpsyc.1991.01810360039006,pub.1045977789,
10.1001/archpsyc.1997.01830160031005,pub.1032015122,
10.1001/archpsyc.1992.01820100061011,pub.1029723092,
10.1001/archpsyc.55.2.109,pub.1006450389,
10.1001/archpsyc.1993.01820140017002,pub.1020972547,
10.1001/archpsyc.1984.01790210041006,pub.1026990599,
10.1111/j.1540-4560.1992.tb01159.x,pub.1016618004,
10.1002/cbm.118,pub.1043525813,
10.1016/0165-1781(95)02752-1,pub.1004109958,
10.1097/00006199-199105000-00011,pub.1018456286,
10.1001/jama.264.19.2524,pub.1054151966,
10.1016/0376-8716(95)01194-3,pub.1000087580,
10.1016/0165-0327(88)90077-8,pub.1047271731,
10.2337/diacare.19.10.1097,pub.1070746929,
10.1111/j.2044-8325.1992.tb00505.x,pub.1000462210,
10.1097/00005053-198610000-00005,pub.1005241589,
10.1097/00005650-198801000-00002,pub.1020477374,
10.1001/archpsyc.1987.01800200021004,pub.1035901445,
10.1001/archpsyc.1995.03950240066012,pub.1032802441,
10.1016/0165-0327(92)90043-6,pub.1012962634,
10.1111/j.1745-9125.1971.tb00769.x,pub.1009845810,
10.1001/archpsyc.1991.01810330013002,pub.1029745022,
10.1111/j.1745-9125.1975.tb00676.x,pub.1006679353,
10.1001/archpsyc.1997.01830230023003,pub.1009213967,
10.1016/0272-7757(89)90002-2,pub.1041922205,https://ecommons.cornell.edu/bitstream/1813/77312/1/88_10_Vocational_and_Academic_Education.pdf
10.1001/archpsyc.1988.01800360042006,pub.1044775776,
10.1016/0272-7757(88)90069-6,pub.1027728532,
10.1001/archpsyc.1996.01830020077009,pub.1047223523,
10.1001/archpsyc.1989.01810110026004,pub.1017132435,
10.1097/00005650-198512000-00002,pub.1002558855,
10.1111/j.1745-9125.1974.tb00622.x,pub.1020082428,
10.1177/0022002795039001007,pub.1063626425,
10.1111/j.1745-9125.1975.tb00675.x,pub.1045503900,
10.1111/j.1745-9125.1976.tb00682.x,pub.1003792965,
10.1111/j.1745-9125.1975.tb00645.x,pub.1022177934,
10.1111/j.1745-9125.1976.tb00685.x,pub.1023212298,
10.1016/0022-3956(88)90006-4,pub.1000769507,
10.1001/archpsyc.1991.01810290082015,pub.1036807756,
10.1111/j.1745-9125.1979.tb01275.x,pub.1005808177,
10.1001/archpsyc.1981.01780290015001,pub.1035555801,
10.1111/j.1745-9125.1978.tb01406.x,pub.1053667146,
10.1111/j.1745-9125.1979.tb01299.x,pub.1049558459,
10.3109/00048678709160911,pub.1070977006,
10.1001/archpsyc.1985.01790300019003,pub.1020645164,
10.1111/j.1745-9125.1980.tb01310.x,pub.1026770120,
10.1001/archpsyc.1984.01790210024004,pub.1021634783,
10.1080/09540269775448,pub.1051091744,
10.1192/bjp.170.2.167,pub.1064173108,
10.1111/j.1745-9125.1980.tb01309.x,pub.1041657220,
10.1111/j.1745-9125.1976.tb00029.x,pub.1049252101,
10.1111/j.1600-0447.1994.tb01504.x,pub.1009160572,
10.1177/088626097012003003,pub.1053924032,
10.1111/j.1745-9125.1978.tb00100.x,pub.1042523207,
10.1001/archpsyc.1985.01790300029004,pub.1026987851,
10.1177/002200276601000103,pub.1033191302,
10.1177/0022002796040004006,pub.1038379863,http://www.kenbenoit.net/pdfs/Benoit_JCR1996.pdf
10.1177/002200276801200203,pub.1050769697,http://deepblue.lib.umich.edu/bitstream/2027.42/67406/2/10.1177_002200276801200203.pdf
10.1177/002200276901300104,pub.1063625952,
10.1177/002200276601000301,pub.1036048741,
10.1177/0022002796040004004,pub.1021242668,
10.1001/archpsyc.1987.01800200028005,pub.1008417443,
10.1177/0022002796040003003,pub.1063626443,
10.1111/j.1745-9125.1989.tb01050.x,pub.1020031104,
10.1177/0022002796040004002,pub.1017730276,
10.1177/002200277001400414,pub.1063626018,
10.1177/002200277001400412,pub.1063626016,
10.1097/00005650-198509000-00002,pub.1037748240,
10.1177/002200276701100204,pub.1042814568,
10.1177/002200277001400402,pub.1063626006,
10.1177/002200276400800301,pub.1019033421,
10.1016/0895-4356(89)90038-3,pub.1033982363,
10.1001/jama.276.4.293,pub.1054160519,
10.1093/geront/27.3.281,pub.1059632931,
10.1177/002200277101500305,pub.1035313652,
10.1001/jama.269.18.2386,pub.1054155430,
10.1001/archpsyc.1987.01800200062009,pub.1005301961,
10.1001/jama.267.11.1478,pub.1054153752,
10.1176/appi.ps.51.7.908,pub.1063506187,
10.1377/hlthaff.11.3.23,pub.1025810247,
10.3109/10826080009147699,pub.1052969109,
10.3109/10826080009147471,pub.1041583128,
10.1093/hrp/8.3.111,pub.1059646831,
10.1177/002200277101500103,pub.1063626024,http://deepblue.lib.umich.edu/bitstream/2027.42/67493/2/10.1177_002200277101500103.pdf
10.1177/002200277201600103,pub.1063626045,
10.1177/002200277301700401,pub.1021165724,
10.1177/002200277201600204,pub.1063626055,
10.1192/bjp.165.3.363,pub.1064172217,
10.1177/002200277301700303,pub.1018032389,http://deepblue.lib.umich.edu/bitstream/2027.42/68079/2/10.1177_002200277301700303.pdf
10.1111/j.1530-0277.1995.tb01562.x,pub.1044191177,
10.1097/00005053-199406000-00006,pub.1034507719,
10.1177/002200277201600203,pub.1063626054,
10.1177/002200277301700105,pub.1036957881,
10.1080/09595239600185811,pub.1031741172,
10.1111/j.1540-4560.1992.tb01160.x,pub.1034915460,
10.1080/08870449908407359,pub.1037740316,
10.1111/j.1471-6402.1996.tb00667.x,pub.1003239700,
10.1097/00005053-199610000-00003,pub.1060196485,
10.1097/00005053-199704000-00010,pub.1060196567,
10.1192/bjp.173.6.501,pub.1064173633,
10.1001/archpsyc.55.9.781,pub.1041606061,
10.1177/002200277602000103,pub.1013217216,
10.1001/archpsyc.1993.01820140030003,pub.1019932791,
10.1111/j.1600-0447.1992.tb01447.x,pub.1040950885,
10.1146/annurev.med.47.1.473,pub.1043795143,
10.1097/00005053-199807000-00003,pub.1060196825,
10.1007/s001270050044,pub.1004274572,
10.3109/10401239509149029,pub.1009400407,
10.1097/00005053-199807000-00002,pub.1060196824,
10.1177/002200277401800402,pub.1063626101,
10.1177/002200277101500306,pub.1041233609,
10.3109/09540269409023271,pub.1030011255,
10.1002/jts.2490080114,pub.1047517175,
10.1016/0376-8716(95)01176-5,pub.1018809209,
10.1177/002200277401800304,pub.1063626091,
10.1192/bjp.167.6.819,pub.1064172666,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/CEBCE1BDA8FBE909CFCCCF4E771D077B/S0007125000066198a.pdf/div-class-title-comorbidity-and-suicide-risk-div.pdf
10.1111/j.1600-0447.1994.tb01560.x,pub.1050548956,
10.1521/pedi.1994.8.3.192,pub.1067632887,
10.1177/002200277301700304,pub.1039395455,
10.3109/00952999009001584,pub.1034682502,
10.1177/002200277902300101,pub.1063626157,
10.1177/0164027586008004009,pub.1004745470,
10.1111/j.1600-0447.1989.tb10263.x,pub.1016551855,
10.1001/archpsyc.1990.01810210027004,pub.1021595060,
10.1097/00005053-198904000-00003,pub.1043064451,
10.1177/002200277702100409,pub.1047272178,
10.1521/pedi.1992.6.4.313,pub.1067632821,
10.1097/00005053-199005000-00009,pub.1036467541,
10.1001/archpsyc.1992.01820060039006,pub.1002459250,
10.1002/gps.930050302,pub.1011515810,
10.1521/pedi.1990.4.3.257,pub.1067632737,
10.1016/0022-3956(86)90036-1,pub.1003328354,
10.1097/00005053-198609000-00002,pub.1046718926,
10.1177/002200277802200306,pub.1053904692,
10.1001/archpsyc.1992.01820040034004,pub.1019426315,
10.1016/0165-0327(84)90039-9,pub.1050023110,
10.1016/0920-9964(92)90045-7,pub.1005841358,
10.1192/bjp.154.6.823,pub.1064170042,
10.1097/00005650-198802000-00009,pub.1053466277,
10.1016/0165-0327(87)90033-4,pub.1025884090,
10.1176/appi.ajp.157.7.1089,pub.1063493289,
10.1177/0164027501231005,pub.1008761096,
10.1177/089826439300500202,pub.1037062026,
10.1177/0022002782026001003,pub.1009935577,
10.1177/002200278002400204,pub.1049389420,
10.1177/002200277902300304,pub.1063626179,
10.1136/bmj.319.7208.478,pub.1005939782,https://www.bmj.com/content/319/7208/478.full.pdf
10.1177/0022002782026004008,pub.1063626231,
10.1093/oxfordjournals.aje.a009865,pub.1018406755,https://academic.oup.com/aje/article-pdf/149/7/645/400810/149-7-645.pdf
10.1177/002200277902300407,pub.1007705081,
10.1177/0022002782026001001,pub.1013247478,
10.1177/002200278002400303,pub.1063626187,
10.1177/002200278102500101,pub.1063626194,
10.1177/0022002782026004001,pub.1063626224,
10.1177/002200277902300404,pub.1011786008,
10.1177/002200277902300201,pub.1063626166,
10.1177/002200277902300203,pub.1063626168,
10.1177/0164027500222001,pub.1037925445,
10.1016/0895-4356(94)90157-0,pub.1028946290,
10.1177/002200277902300403,pub.1030730067,
10.1177/0022002782026004003,pub.1063626226,
10.1177/089826430001200105,pub.1027807318,
10.1177/0022002782026003008,pub.1015121155,
10.1177/0022002785029002004,pub.1005910184,http://deepblue.lib.umich.edu/bitstream/2027.42/67972/2/10.1177_0022002785029002004.pdf
10.1093/geront/39.1.59,pub.1003238338,https://academic.oup.com/gerontologist/article-pdf/39/1/59/1521625/39-1-59.pdf
10.1016/0895-4356(95)00562-5,pub.1025490922,
10.1001/jama.281.7.634,pub.1041100213,https://jamanetwork.com/journals/jama/articlepdf/188787/joc80370.pdf
10.1177/0022002784028004003,pub.1063626261,
10.1177/0022002783027004006,pub.1063626245,
10.1001/jama.281.5.438,pub.1028826245,https://jamanetwork.com/journals/jama/articlepdf/188736/JOC80941.pdf
10.1177/0022002784028004002,pub.1063626260,
10.1001/jama.277.9.728,pub.1054161304,
10.1177/0022002784028001003,pub.1063626251,
10.1177/089826439801000404,pub.1037403102,
10.1177/0022002784028004001,pub.1063626259,
10.1177/0022002783027003008,pub.1053925480,
10.1177/0022002783027003001,pub.1053787419,
10.1177/0022002784028004007,pub.1063626265,
10.1093/jnci/90.24.1888,pub.1052833454,https://academic.oup.com/jnci/article-pdf/90/24/1888/7684128/90-24-1888.pdf
10.1177/0022002784028001002,pub.1063626250,https://scholarship.rice.edu/bitstream/1911/75020/6/Bloc-Concentration.pdf
10.1177/0022002784028003002,pub.1037146942,
10.1177/0022002783027002002,pub.1024119419,
10.1177/0022002784028004004,pub.1063626262,
10.1177/0022002786030004004,pub.1045273639,
10.1093/aje/136.7.884,pub.1059380822,
10.1093/geront/38.1.101,pub.1026261292,https://academic.oup.com/gerontologist/article-pdf/38/1/101/1714955/38-1-101.pdf
10.1093/ageing/25.3.190,pub.1016679550,https://academic.oup.com/ageing/article-pdf/25/3/190/78110/25-3-190.pdf
10.1177/0022002786030003004,pub.1019337962,
10.1177/0022002786030003009,pub.1021056650,http://deepblue.lib.umich.edu/bitstream/2027.42/67975/2/10.1177_0022002786030003009.pdf
10.1177/0022002788032001005,pub.1012163345,
10.1177/0022002787031003003,pub.1023707855,
10.1177/0164027598203002,pub.1012198374,
10.1086/229861,pub.1058549359,
10.1177/0022002785029004007,pub.1054050629,
10.1177/0022002788032001004,pub.1039967490,
10.1177/0022002786030004006,pub.1051000937,
10.1177/0022002788032002002,pub.1063626311,
10.1016/0895-4356(96)00138-2,pub.1026456678,
10.1177/0022002787031002001,pub.1020156563,http://deepblue.lib.umich.edu/bitstream/2027.42/66832/2/10.1177_0022002787031002001.pdf
10.1177/0022002787031001007,pub.1000719256,
10.1093/aje/141.4.312,pub.1059380830,
10.1177/0022002787031002003,pub.1043701708,
10.1001/jama.280.5.428,pub.1030363013,https://jamanetwork.com/journals/jama/articlepdf/187817/JOC71363.pdf
10.1093/geront/37.4.469,pub.1015335870,https://academic.oup.com/gerontologist/article-pdf/37/4/469/1680393/37-4-469.pdf
10.1177/0049124197026001001,pub.1032018169,
10.1177/089826439700900301,pub.1007505823,
10.1001/jama.279.21.1720,pub.1049077895,https://jamanetwork.com/journals/jama/articlepdf/187598/joc72187.pdf
10.1097/00005053-198510000-00002,pub.1039825803,
10.1093/ageing/27.4.493,pub.1047408490,https://academic.oup.com/ageing/article-pdf/27/4/493/71923/27-4-493.pdf
10.1177/0022002787031001003,pub.1035551496,
10.1177/0022002787031002002,pub.1044054024,
10.1177/0022002786030003003,pub.1014337977,
10.1177/0022002788032001001,pub.1006488321,
10.1177/0022002786030002004,pub.1063626295,
10.1177/0022002786030004002,pub.1025699062,
10.1177/089826439700900202,pub.1011193829,
10.1177/0022002788032003006,pub.1023522586,
10.1093/geront/36.4.464,pub.1004288922,
10.1177/0022002788032003002,pub.1009837705,
10.1177/089826439700900104,pub.1034540970,
10.1177/089826439600800203,pub.1001622285,
